.gitignore | ProdRef: False | TestRef: False | By: 5
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiScalar.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiScalar.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiScalar.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiScalar.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSchema.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSchema.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSchema.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSchema.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSecurity.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSecurity.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSecurity.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSecurity.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSwagger.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSwagger.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSwagger.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiSwagger.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiTest.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiTest.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiTest.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\HttpApiTest.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\OpenApi.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\OpenApi.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\OpenApi.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\OpenApi.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\effect\dist\unstable\httpapi\index.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\effect\dist\unstable\httpapi\index.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\html.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\html.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\html.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\html.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiScalar.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiScalar.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiScalar.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiScalar.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiSwagger.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiSwagger.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiSwagger.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\httpapi\internal\httpApiSwagger.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\Otlp.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\Otlp.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\Otlp.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\Otlp.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpExporter.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpExporter.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpExporter.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpExporter.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpLogger.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpLogger.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpLogger.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpLogger.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpMetrics.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpMetrics.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpMetrics.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpMetrics.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpResource.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpResource.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpResource.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpResource.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpSerialization.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpSerialization.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpSerialization.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpSerialization.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpTracer.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpTracer.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpTracer.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\OtlpTracer.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\PrometheusMetrics.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\PrometheusMetrics.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\PrometheusMetrics.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\PrometheusMetrics.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\effect\dist\unstable\observability\index.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\effect\dist\unstable\observability\index.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpEnv.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpEnv.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpEnv.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpEnv.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpProtobuf.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpProtobuf.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpProtobuf.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\otlpProtobuf.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\protobuf.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\protobuf.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\protobuf.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\observability\internal\protobuf.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\KeyValueStore.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\KeyValueStore.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\KeyValueStore.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\KeyValueStore.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistable.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistable.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistable.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistable.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedCache.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedCache.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedCache.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedCache.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedQueue.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedQueue.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedQueue.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\PersistedQueue.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistence.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistence.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistence.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Persistence.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\RateLimiter.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\RateLimiter.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\RateLimiter.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\RateLimiter.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Redis.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Redis.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Redis.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\Redis.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\effect\dist\unstable\persistence\index.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\persistence\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\effect\dist\unstable\persistence\index.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcess.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcess.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcess.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcess.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcessSpawner.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcessSpawner.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcessSpawner.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\ChildProcessSpawner.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\effect\dist\unstable\process\index.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\process\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\effect\dist\unstable\process\index.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AsyncResult.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AsyncResult.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AsyncResult.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AsyncResult.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Atom.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Atom.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Atom.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Atom.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomHttpApi.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomHttpApi.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomHttpApi.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomHttpApi.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRef.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRef.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRef.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRef.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRegistry.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRegistry.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRegistry.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRegistry.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRpc.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRpc.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRpc.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\AtomRpc.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Hydration.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\unstable\reactivity\Hydration.d.ts.map | ProdRef: False | TestRef: False | By: 0
